year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,10,27,1717,48,1931,48,EV,N13978,4294,EWR,SAV,105,708,17,17
2013,11,17,1127,-8,1420,-19,DL,N327NB,1875,LGA,TPA,151,1010,11,27
2013,3,6,603,-12,712,-11,B6,N318JB,380,EWR,BOS,38,200,6,3
2013,4,3,1319,-7,1536,21,EV,N14570,4628,EWR,STL,167,872,13,19
2013,3,1,2003,63,2145,21,9E,N921XJ,3439,JFK,CVG,89,589,20,3
2013,7,22,2328,149,305,173,UA,N16217,1439,EWR,LAX,333,2454,23,28
2013,4,14,756,-4,1103,-5,UA,N549UA,216,EWR,MIA,158,1085,7,56
2013,12,1,801,-4,1043,-21,DL,N306DQ,346,JFK,TPA,139,1005,8,1
2013,2,5,1030,-1,1351,-11,B6,N821JB,641,JFK,SFO,361,2586,10,30
2013,8,21,2018,-12,2159,-3,9E,N8515F,4191,JFK,BWI,46,184,20,18
2013,5,26,1100,-1,1327,-7,B6,N580JB,711,JFK,LAS,304,2248,11,0
2013,5,10,2023,23,2148,35,EV,N11539,4312,EWR,DCA,57,199,20,23
2013,10,19,1706,-9,1816,-14,B6,N190JB,2580,EWR,BOS,40,200,17,6
2013,5,10,1000,60,1216,56,EV,N604QX,4940,LGA,CHS,87,641,10,0
2013,2,17,1351,-4,1547,-46,DL,N365NB,1705,LGA,MSY,159,1183,13,51
2013,6,28,1356,-4,1456,-16,US,N724UW,2177,LGA,DCA,43,214,13,56
2013,12,18,1931,1,2151,-6,DL,N309US,377,EWR,ATL,102,746,19,31
2013,8,2,1635,-1,1825,20,B6,N292JB,918,JFK,BOS,43,187,16,35
2013,3,3,610,0,840,-25,UA,N477UA,707,EWR,MCO,131,937,6,10
2013,1,15,1842,-3,2030,0,MQ,N711MQ,4517,LGA,CRW,79,444,18,42
2013,1,24,1215,75,1320,57,EV,N16546,4240,EWR,BUF,45,282,12,15
2013,5,11,1926,271,2122,282,MQ,N650MQ,4172,JFK,CLE,74,425,19,26
2013,3,13,1323,-7,1604,-36,AA,N3JHAA,753,LGA,DFW,194,1389,13,23
2013,6,15,1502,-8,1726,-5,UA,N493UA,745,LGA,DEN,235,1620,15,2
2013,4,12,555,-5,708,-17,UA,N854UA,635,LGA,ORD,110,733,5,55
2013,2,5,1214,-6,1518,-14,B6,N639JB,209,JFK,LGB,342,2465,12,14
2013,12,12,1146,91,1452,75,9E,N906XJ,3493,LGA,SRQ,146,1047,11,46
2013,9,7,1538,-7,1739,-22,DL,N333NB,1942,EWR,ATL,97,746,15,38
2013,1,12,1737,7,2014,-14,UA,N39463,1730,EWR,PBI,136,1023,17,37
2013,5,7,637,-3,821,-30,EV,N13958,4122,EWR,SDF,91,642,6,37
2013,11,1,1424,49,1539,39,WN,N796SW,1,LGA,MDW,114,725,14,24
2013,7,30,1520,-1,1734,-4,UA,N570UA,745,LGA,DEN,211,1620,15,20
2013,9,10,1938,-4,2230,-20,B6,N708JB,1271,LGA,FLL,145,1076,19,38
2013,11,12,2203,11,2322,-20,EV,N14991,4672,EWR,STL,121,872,22,3
2013,4,4,857,-3,1211,28,DL,N664DN,1747,LGA,ATL,131,762,8,57
2013,8,11,622,2,904,-12,UA,N421UA,743,EWR,FLL,142,1065,6,22
2013,4,15,1719,34,2021,17,B6,N346JB,139,JFK,RSW,157,1074,17,19
2013,7,1,848,78,1219,129,B6,N603JB,683,JFK,MCO,144,944,8,48
2013,7,16,1331,6,1550,5,F9,N203FR,507,LGA,DEN,197,1620,13,31
2013,4,13,1238,-4,1527,-1,B6,N606JB,991,JFK,PBI,153,1028,12,38
2013,10,14,2009,-6,2149,-6,MQ,N515MQ,3535,JFK,CMH,68,483,20,9
2013,11,6,1856,-4,2008,-10,US,N741UW,2193,LGA,DCA,49,214,18,56
2013,4,19,1221,381,1345,385,MQ,N514MQ,3768,EWR,ORD,115,719,12,21
2013,5,22,1752,112,1948,120,9E,N919XJ,3459,JFK,BNA,136,765,17,52
2013,11,29,707,-3,1000,-25,AA,N3GGAA,2279,LGA,MIA,156,1096,7,7
2013,1,22,2049,124,2250,73,9E,N914XJ,3369,JFK,MSY,161,1182,20,49
2013,2,27,1203,3,1311,2,US,N742PS,2173,LGA,DCA,47,214,12,3
2013,8,24,1426,7,1648,-15,UA,N77525,112,EWR,IAH,176,1400,14,26
2013,12,9,909,4,1223,50,FL,N968AT,275,LGA,ATL,136,762,9,9
2013,4,22,2246,107,36,100,EV,N13955,4368,EWR,DAY,89,533,22,46
2013,5,4,633,-7,825,-24,EV,N31131,4451,EWR,IND,89,645,6,33
2013,10,3,644,14,841,2,EV,N14998,4393,EWR,IND,98,645,6,44
2013,8,20,1031,2,1219,-23,EV,N24103,5806,EWR,OMA,147,1134,10,31
2013,5,5,1559,-1,1707,-13,AA,N3HMAA,854,JFK,BOS,36,187,15,59
2013,10,21,2029,-1,2235,-16,EV,N710EV,5209,LGA,CHS,99,641,20,29
2013,10,15,1559,-1,1704,-16,US,N754UW,2187,LGA,DCA,36,214,15,59
2013,12,3,1620,-5,1924,-30,DL,N934DL,428,JFK,MIA,159,1089,16,20
2013,5,21,1309,-6,1454,-7,US,N182UW,1895,EWR,CLT,75,529,13,9
2013,8,24,2052,7,2304,-1,9E,N914XJ,3367,JFK,CVG,82,589,20,52
2013,4,12,821,-8,1011,-23,MQ,N721MQ,4478,LGA,DTW,81,502,8,21
2013,1,6,1859,0,2203,8,B6,N656JB,155,JFK,MCO,152,944,18,59
2013,6,27,825,-5,1010,-18,EV,N16571,4297,EWR,DTW,82,488,8,25
2013,1,12,1934,-6,2216,-33,B6,N789JB,381,LGA,FLL,145,1076,19,34
2013,11,11,610,-5,733,-17,MQ,N803MQ,3525,LGA,RDU,66,431,6,10
2013,1,6,1913,-3,2046,8,EV,N16919,4131,EWR,RIC,56,277,19,13
2013,12,25,813,-2,1030,-10,9E,N936XJ,2921,JFK,MSP,159,1029,8,13
2013,10,27,2010,-5,2150,-5,MQ,N514MQ,3535,JFK,CMH,72,483,20,10
2013,11,15,1157,-3,1511,-9,DL,N707TW,423,JFK,LAX,345,2475,11,57
2013,3,22,550,-10,640,-19,US,N764US,2161,LGA,DCA,36,214,5,50
2013,5,15,2050,0,2209,-20,EV,N615QX,5057,LGA,RIC,50,292,20,50
2013,1,22,1747,-3,1905,-3,B6,N198JB,1307,JFK,IAD,55,228,17,47
2013,12,21,2117,77,14,66,UA,N33284,1611,EWR,IAH,209,1400,21,17
2013,3,14,1102,-4,1425,-6,UA,N505UA,642,JFK,SFO,348,2586,11,2
2013,2,15,605,-5,931,13,B6,N636JB,135,JFK,RSW,176,1074,6,5
2013,9,7,851,-4,1019,-17,EV,N13965,5951,EWR,CLE,60,404,8,51
2013,2,6,948,-7,1226,-20,UA,N87531,1597,EWR,EGE,261,1726,9,48
2013,2,27,1013,-2,1242,34,US,N543UW,1103,EWR,CLT,84,529,10,13
2013,6,1,752,-8,1038,-28,B6,N547JB,553,EWR,RSW,145,1068,7,52
2013,9,3,1042,4,1237,-10,EV,N16149,4237,EWR,OMA,156,1134,10,42
2013,7,18,1416,21,1556,6,MQ,N534MQ,3567,LGA,CLT,78,544,14,16
2013,8,19,1703,-2,1956,-24,AA,N3HHAA,1999,EWR,MIA,147,1085,17,3
2013,4,14,654,-1,955,20,AA,N5CKAA,1815,JFK,MCO,138,944,6,54
2013,3,21,1749,95,2109,115,B6,N766JB,985,LGA,TPA,142,1010,17,49
2013,7,5,1735,5,1945,-6,F9,N216FR,837,LGA,DEN,218,1620,17,35
2013,12,18,1318,-2,1529,9,MQ,N509MQ,2789,LGA,CLT,87,544,13,18
2013,12,26,2032,-8,2202,-18,MQ,N857MQ,3257,LGA,RDU,70,431,20,32
2013,3,28,818,-2,924,-31,MQ,N6EAMQ,4655,LGA,BNA,107,764,8,18
2013,12,7,1601,-1,1834,-5,DL,N381DN,407,JFK,ATL,120,760,16,1
2013,9,21,915,0,1156,-34,AA,N5FTAA,1499,JFK,MIA,133,1089,9,15
2013,9,9,1248,-2,1401,-1,EV,N14920,6096,EWR,DCA,47,199,12,48
2013,11,14,1212,-8,1320,-15,B6,N623JB,1386,JFK,ROC,49,264,12,12
2013,11,15,1652,-8,1902,-11,9E,N8884E,3932,EWR,CVG,100,569,16,52
2013,6,20,1259,0,1520,-14,DL,N911DL,781,LGA,ATL,109,762,12,59
2013,8,18,2027,26,2338,33,VX,N636VA,415,JFK,LAX,323,2475,20,27
2013,7,15,1653,-7,1925,-13,DL,N314US,1499,LGA,ATL,100,762,16,53
2013,12,9,1255,64,1552,93,FL,N960AT,63,LGA,ATL,138,762,12,55
2013,8,25,1120,0,1226,-4,B6,N298JB,34,JFK,BTV,46,266,11,20
2013,3,2,728,-1,850,-22,EV,N16561,3809,EWR,GSO,64,445,7,28
2013,8,29,724,-5,959,-20,B6,N709JB,461,LGA,PBI,129,1035,7,24
2013,8,11,1423,-2,1542,-12,B6,N329JB,2402,JFK,BUF,54,301,14,23
2013,4,12,1736,1,2116,11,AA,N5FNAA,543,JFK,MIA,170,1089,17,36
2013,1,5,1017,2,1351,13,UA,N428UA,332,LGA,IAH,242,1416,10,17
2013,11,20,1709,10,1850,-9,DL,N377NW,1518,EWR,DTW,80,488,17,9
2013,11,14,1628,-2,1920,-15,WN,N717SA,1289,EWR,HOU,209,1411,16,28
2013,2,4,805,-5,1120,4,DL,N920DL,1959,JFK,MCO,146,944,8,5
2013,1,8,1554,32,1755,28,EV,N22909,4170,EWR,GRR,99,605,15,54
2013,8,21,1543,-7,1819,-26,AA,N3AEAA,763,LGA,DFW,182,1389,15,43
2013,1,23,745,15,1024,-21,UA,N36207,1602,LGA,IAH,199,1416,7,45
2013,10,10,956,-4,1326,20,UA,N78285,1735,EWR,LAX,341,2454,9,56
2013,5,21,1802,-3,2109,-19,B6,N621JB,217,JFK,LGB,332,2465,18,2
2013,1,28,1917,52,2118,103,US,N755US,1860,LGA,PHL,75,96,19,17
2013,10,6,1547,2,1752,47,AA,N3GEAA,256,JFK,BOS,57,187,15,47
2013,10,29,1127,-3,1324,-8,US,N163US,707,LGA,CLT,90,544,11,27
2013,7,1,625,-5,902,-3,UA,N419UA,329,LGA,IAH,188,1416,6,25
2013,7,12,649,-1,758,-10,EV,N13968,5811,EWR,BUF,51,282,6,49
2013,3,3,806,-9,955,-20,US,N663AW,675,EWR,CLT,79,529,8,6
2013,7,31,1108,-7,1246,-19,MQ,N723MQ,3281,LGA,CMH,73,479,11,8
2013,10,3,810,-5,1121,31,DL,N362NB,914,LGA,DEN,220,1620,8,10
2013,7,22,811,-4,942,-13,EV,N611QX,4872,LGA,RIC,57,292,8,11
2013,7,21,1808,-7,1950,5,WN,N550WN,2603,LGA,BNA,125,764,18,8
2013,5,17,957,-6,1155,21,FL,N923AT,353,LGA,CAK,66,397,9,57
2013,5,1,1441,72,1603,50,EV,N19966,4100,EWR,MEM,126,946,14,41
2013,10,25,843,3,1003,-2,EV,N14542,5813,EWR,RIC,58,277,8,43
2013,4,10,655,-5,1003,-7,AA,N3ACAA,2279,LGA,MIA,154,1096,6,55
2013,1,30,1426,-3,1801,7,UA,N502UA,257,JFK,SFO,363,2586,14,26
2013,10,9,2122,-5,2222,-15,EV,N14998,4372,EWR,DCA,38,199,21,22
2013,3,29,956,-5,1054,-22,UA,N38727,1240,EWR,BOS,38,200,9,56
2013,6,3,626,-4,734,-13,B6,N238JB,2,JFK,BUF,56,301,6,26
2013,5,14,749,-6,943,-22,9E,N922XJ,3353,JFK,DTW,88,509,7,49
2013,4,19,1633,4,1935,18,UA,N17126,1112,EWR,IAH,211,1400,16,33
2013,2,18,2300,60,149,52,B6,N629JB,11,JFK,FLL,147,1069,23,0
2013,1,14,1631,1,1954,-26,VX,N855VA,27,JFK,SFO,356,2586,16,31
2013,6,28,755,0,931,-27,DL,N965DL,2119,LGA,MSP,132,1020,7,55
2013,6,30,1922,22,2251,23,DL,N710TW,1643,JFK,SEA,326,2422,19,22
2013,4,12,1619,50,1853,73,EV,N13956,4684,EWR,SDF,122,642,16,19
2013,8,11,1654,-5,1930,25,9E,N8673D,3932,EWR,CVG,89,569,16,54
2013,12,3,1314,-1,1653,-4,US,N658AW,456,JFK,PHX,315,2153,13,14
2013,12,26,1845,9,2114,-43,DL,N3756,2357,JFK,SAN,314,2446,18,45
2013,1,17,915,-5,1242,9,UA,N75851,1275,EWR,LAX,342,2454,9,15
2013,8,20,834,-6,1018,15,EV,N15572,5815,EWR,RIC,56,277,8,34
2013,6,23,2020,50,47,123,DL,N361NW,1854,LGA,FLL,153,1076,20,20
2013,4,23,917,-8,1313,38,AA,N466AA,1097,LGA,DFW,230,1389,9,17
2013,11,20,755,0,1046,-28,UA,N454UA,584,EWR,PDX,329,2434,7,55
2013,4,30,1909,18,2205,8,UA,N27239,1152,EWR,PDX,331,2434,19,9
2013,4,24,953,-7,1314,-20,DL,N727TW,1765,JFK,SFO,356,2586,9,53
2013,10,24,852,-8,1007,-18,US,N757UW,2173,LGA,DCA,46,214,8,52
2013,5,27,1655,-5,1806,-9,US,N945UW,2136,LGA,BOS,44,184,16,55
2013,6,2,1909,39,2055,75,MQ,N679MQ,3944,JFK,BWI,43,184,19,9
2013,2,7,901,-4,1209,-17,DL,N360NB,2379,LGA,FLL,155,1076,9,1
2013,7,18,615,0,944,34,AA,N3KNAA,1895,EWR,MIA,182,1085,6,15
2013,2,20,1727,38,1852,36,EV,N16963,4272,EWR,RIC,52,277,17,27
2013,6,19,1728,23,1908,-2,AA,N3DPAA,1711,JFK,ORD,119,740,17,28
2013,6,24,1251,16,1439,9,EV,N13969,4118,EWR,DTW,81,488,12,51
2013,4,7,954,-5,1141,-19,US,N128UW,1277,LGA,CLT,84,544,9,54
2013,7,30,1150,-5,1445,-10,AA,N3FHAA,2147,EWR,MIA,150,1085,11,50
2013,3,17,1853,-2,2224,-16,VX,N836VA,29,JFK,SFO,373,2586,18,53
2013,11,7,2226,-3,2347,4,B6,N184JB,234,JFK,BTV,48,266,22,26
2013,11,9,1633,-5,2002,-18,UA,N39415,1284,EWR,SFO,359,2565,16,33
2013,6,20,2007,97,2204,69,WN,N218WN,1454,EWR,MSY,158,1167,20,7
2013,12,17,625,-5,840,-2,US,N163US,2085,LGA,CLT,92,544,6,25
2013,12,31,1035,0,1423,18,VX,N631VA,23,JFK,SFO,384,2586,10,35
2013,5,16,558,-2,734,14,MQ,N518MQ,3768,EWR,ORD,116,719,5,58
2013,5,27,1828,-2,2237,37,UA,N525UA,389,JFK,SFO,361,2586,18,28
2013,5,6,1548,-7,1658,-29,UA,N492UA,597,EWR,ORD,102,719,15,48
2013,8,2,747,-5,904,-9,B6,N190JB,2702,JFK,BUF,59,301,7,47
2013,3,11,2055,15,2203,15,B6,N298JB,1178,EWR,BOS,41,200,20,55
2013,10,28,942,-7,1230,-7,B6,N594JB,483,JFK,MCO,137,944,9,42
2013,6,10,1244,44,1424,33,US,N112US,931,JFK,CLT,77,541,12,44
2013,2,23,1600,-10,1731,-29,AA,N436AA,341,LGA,ORD,128,733,16,0
2013,10,29,653,-7,758,-11,US,N753US,2169,LGA,DCA,46,214,6,53
2013,5,10,1542,16,1823,58,EV,N14562,4093,EWR,CVG,102,569,15,42
2013,11,18,1949,19,2155,14,EV,N16561,4543,EWR,DSM,162,1017,19,49
2013,10,4,1353,-7,1459,-13,US,N765US,2183,LGA,DCA,43,214,13,53
2013,1,2,1448,-7,1724,45,9E,N916XJ,3295,JFK,BUF,59,301,14,48
2013,11,29,1850,-10,2058,-29,9E,N930XJ,3519,LGA,MSY,155,1183,18,50
2013,5,30,2132,3,2359,-27,UA,N13248,1692,EWR,MCO,126,937,21,32
2013,8,17,1742,12,1941,-10,F9,N218FR,837,LGA,DEN,214,1620,17,42
2013,9,2,2117,197,2309,177,DL,N318US,1321,EWR,MSP,142,1008,21,17
2013,1,4,629,-1,842,-5,EV,N12552,4419,EWR,IND,103,645,6,29
2013,7,12,2201,100,2316,76,UA,N24706,1464,EWR,CLE,58,404,22,1
2013,12,19,1119,14,1401,26,WN,N953WN,1250,LGA,DEN,254,1620,11,19
2013,3,29,2051,-9,2304,-11,EV,N14991,3817,EWR,SDF,101,642,20,51
2013,2,3,1159,-1,1435,-5,DL,N928DL,1947,LGA,ATL,108,762,11,59
2013,3,28,1547,2,1805,-19,DL,N3751B,95,JFK,ATL,104,760,15,47
2013,10,24,1636,7,1950,17,B6,N630JB,1161,LGA,PBI,164,1035,16,36
2013,12,30,1749,49,2053,39,UA,N35204,1128,LGA,IAH,211,1416,17,49
2013,1,18,1119,-10,1403,-16,B6,N505JB,523,EWR,MCO,144,937,11,19
2013,8,8,1025,125,1244,121,EV,N751EV,4998,LGA,MCI,145,1107,10,25
2013,1,8,1504,0,1642,2,EV,N13133,4634,EWR,RDU,74,416,15,4
2013,8,20,2241,-4,2352,-9,B6,N247JB,234,JFK,BTV,45,266,22,41
2013,1,9,1303,-12,1507,-13,MQ,N719MQ,4564,LGA,DTW,95,502,13,3
2013,12,11,1032,5,1207,11,EV,N12540,4129,EWR,BNA,139,748,10,32
2013,8,24,1512,15,1826,21,UA,N38458,1587,EWR,RSW,169,1068,15,12
2013,12,19,920,-10,1123,3,9E,N914XJ,2926,JFK,ORD,132,740,9,20
2013,7,31,1754,-6,1859,-14,US,N947UW,2138,LGA,BOS,35,184,17,54
2013,5,24,1055,-6,1323,-11,B6,N559JB,711,JFK,LAS,298,2248,10,55
2013,10,13,2059,-1,2314,-12,DL,N953DL,1247,LGA,ATL,103,762,20,59
2013,1,29,1948,13,2136,-9,9E,N8541D,3899,JFK,CLE,78,425,19,48
2013,2,7,2244,-1,2354,-2,B6,N665JB,128,JFK,BTV,44,266,22,44
2013,10,2,1941,36,2122,44,EV,N718EV,5383,LGA,ROC,44,254,19,41
2013,4,30,2041,-14,2142,-33,MQ,N500MQ,3744,EWR,ORD,100,719,20,41
2013,6,6,658,-3,757,-15,EV,N13132,4148,EWR,MHT,38,209,6,58
2013,2,28,1206,-10,1315,-15,EV,N12567,4225,EWR,BUF,50,282,12,6
2013,11,12,712,12,851,14,UA,N24224,1190,LGA,ORD,112,733,7,12
2013,10,12,1459,31,1709,15,B6,N228JB,477,JFK,JAX,108,828,14,59
2013,7,19,1913,-3,2235,21,B6,N524JB,883,JFK,MCO,125,944,19,13
2013,5,10,1135,4,1445,0,DL,N917DL,2044,LGA,MIA,147,1096,11,35
2013,3,29,1428,-9,1617,-15,EV,N15572,4517,EWR,DTW,80,488,14,28
2013,1,2,811,-9,944,-11,MQ,N509MQ,4655,LGA,BNA,131,764,8,11
2013,5,18,1849,-1,2209,-16,VX,N846VA,29,JFK,SFO,355,2586,18,49
2013,6,25,2129,274,2339,257,EV,N26545,4705,EWR,ATL,103,746,21,29
2013,9,27,952,-8,1114,-1,US,N953UW,2142,LGA,BOS,35,184,9,52
2013,4,1,1535,0,1803,-4,9E,N8908D,4147,JFK,IND,113,665,15,35
2013,6,1,2017,-3,2322,-41,B6,N805JB,649,JFK,SFO,329,2586,20,17
2013,5,22,1712,11,2039,42,UA,N12216,1672,LGA,IAH,215,1416,17,12
2013,4,27,733,-2,904,4,WN,N553WN,2153,LGA,BNA,125,764,7,33
2013,4,8,1053,-3,1324,-17,UA,N37464,1152,EWR,LAS,315,2227,10,53
2013,5,1,1202,-8,1335,-32,EV,N11535,4640,EWR,DAY,74,533,12,2
2013,4,20,821,-8,1005,-29,MQ,N735MQ,4478,LGA,DTW,85,502,8,21
2013,10,10,702,3,1001,-6,UA,N38451,1183,EWR,RSW,156,1068,7,2
2013,2,18,1751,21,2009,6,FL,N938AT,623,LGA,ATL,116,762,17,51
2013,11,23,1823,-7,2128,-10,B6,N789JB,201,JFK,FLL,154,1069,18,23
2013,7,13,2125,85,13,58,AA,N3FPAA,1709,LGA,MIA,147,1096,21,25
2013,3,9,1158,70,1306,65,EV,N14204,4180,EWR,PWM,47,284,11,58
2013,8,17,625,-5,851,7,DL,N304DQ,575,EWR,ATL,126,746,6,25
2013,2,21,1507,2,1642,5,9E,N929XJ,3393,JFK,DCA,54,213,15,7
2013,2,21,1956,16,2121,15,9E,N8968E,4091,JFK,BWI,37,184,19,56
2013,2,6,1826,-9,1939,-11,MQ,N661MQ,3944,JFK,BWI,46,184,18,26
2013,1,30,809,-6,1009,-1,MQ,N734MQ,4490,LGA,CMH,82,479,8,9
2013,6,26,1247,9,1427,-1,EV,N16918,5796,EWR,CLT,77,529,12,47
2013,5,17,1317,138,1549,129,UA,N815UA,259,EWR,IAH,192,1400,13,17
2013,12,12,847,-3,1218,-10,B6,N807JB,15,JFK,SFO,342,2586,8,47
2013,4,29,1158,-2,1300,-12,EV,N14904,4179,EWR,BTV,45,266,11,58
2013,6,11,1818,51,2123,43,UA,N53442,1266,EWR,LAX,319,2454,18,18
2013,6,9,929,-8,1138,-12,EV,N14991,4495,EWR,SAV,108,708,9,29
2013,7,14,744,-1,846,-19,WN,N474WN,3841,EWR,MDW,97,711,7,44
2013,5,31,1052,-8,1220,-25,MQ,N711MQ,4471,LGA,RDU,67,431,10,52
2013,5,23,1021,1,1211,-5,9E,N909XJ,3341,EWR,DTW,81,488,10,21
2013,11,19,750,-5,1111,-3,UA,N433UA,327,EWR,PDX,354,2434,7,50
2013,9,25,720,-5,1000,-15,AA,N4WMAA,1381,EWR,DFW,183,1372,7,20
2013,8,5,557,-3,836,-14,B6,N585JB,601,JFK,FLL,132,1069,5,57
2013,12,13,659,-1,1026,-4,DL,N707TW,2421,JFK,SLC,278,1990,6,59
2013,7,28,2158,119,2341,115,EV,N27200,6120,LGA,CLE,75,419,21,58
2013,9,30,552,-8,647,-13,US,N965UW,1909,LGA,PHL,38,96,5,52
2013,9,8,804,-6,1023,-31,DL,N3752,857,JFK,SAN,299,2446,8,4
2013,8,27,628,-6,803,-24,US,N167US,745,EWR,CLT,75,529,6,28
2013,5,30,2237,-8,2343,-18,B6,N358JB,30,JFK,ROC,47,264,22,37
2013,10,18,1244,4,1434,-4,9E,N936XJ,3291,EWR,DTW,92,488,12,44
2013,5,26,1800,0,1944,-21,EV,N16147,5677,EWR,TYS,86,631,18,0
2013,7,30,1648,18,1922,-8,AA,N3FKAA,881,JFK,DFW,192,1391,16,48
2013,11,25,1256,-4,1558,-12,VX,N626VA,165,EWR,LAX,339,2454,12,56
2013,2,25,1030,0,1356,1,AA,N367AA,179,JFK,SFO,360,2586,10,30
2013,11,10,759,-4,1030,-36,UA,N803UA,450,EWR,DFW,187,1372,7,59
2013,12,10,602,-3,807,-7,DL,N917DL,1919,LGA,MSP,165,1020,6,2
2013,9,6,2106,16,2331,-36,UA,N535UA,471,EWR,SFO,306,2565,21,6
2013,7,19,1147,-8,1254,-16,MQ,N812MQ,3386,JFK,DCA,51,213,11,47
2013,3,10,1731,-4,1923,-19,DL,N317US,2331,LGA,DTW,87,502,17,31
2013,9,4,1655,-5,2006,11,AA,N3GLAA,211,JFK,IAH,190,1417,16,55
2013,7,22,1454,4,1724,32,US,N194UW,1543,LGA,CLT,99,544,14,54
2013,5,12,1545,0,1802,0,DL,N370NB,1942,EWR,ATL,113,746,15,45
2013,5,25,1702,33,2016,49,B6,N768JB,985,LGA,TPA,129,1010,17,2
2013,3,11,1124,-6,1335,-11,EV,N13161,4235,EWR,MCI,170,1092,11,24
2013,12,6,1752,-8,1937,18,US,N755US,2191,LGA,DCA,53,214,17,52
2013,12,11,1356,-4,1529,-2,UA,N820UA,643,EWR,ORD,125,719,13,56
2013,4,15,1728,-2,1830,-28,B6,N198JB,1307,JFK,IAD,45,228,17,28
2013,2,14,1542,-3,1809,-6,DL,N338NB,1942,EWR,ATL,127,746,15,42
2013,10,5,746,-2,1141,1,UA,N75436,1216,EWR,SJU,208,1608,7,46
2013,4,26,1241,-4,1548,23,WN,N267WN,2497,LGA,DEN,232,1620,12,41
2013,1,19,1956,-4,2044,-20,EV,N13124,4309,EWR,ALB,30,143,19,56
2013,3,4,1145,-15,1242,-21,B6,N193JB,1174,EWR,BOS,41,200,11,45
2013,4,1,1134,64,1502,67,AA,N342AA,179,JFK,SFO,369,2586,11,34
2013,5,8,642,-3,853,0,B6,N296JB,117,JFK,MSY,165,1182,6,42
2013,1,16,1751,22,2113,27,DL,N3759,1185,EWR,SLC,301,1969,17,51
2013,10,24,1737,8,1946,9,EV,N15910,3849,EWR,CVG,107,569,17,37
2013,2,20,1149,4,1422,-31,DL,N322US,1689,LGA,PBI,142,1035,11,49
2013,3,18,1227,62,1419,52,EV,N761ND,5277,EWR,MSP,158,1008,12,27
2013,10,17,641,1,833,-5,EV,N16149,4166,EWR,GSP,92,594,6,41
2013,5,25,1150,50,1255,42,US,N955UW,2171,LGA,DCA,45,214,11,50
2013,7,9,2212,150,2326,146,EV,N14950,4373,EWR,DCA,37,199,22,12
2013,7,17,6,151,245,135,B6,N632JB,1201,JFK,FLL,137,1069,0,6
2013,7,14,1852,-3,2031,-19,MQ,N517MQ,3349,LGA,MSP,132,1020,18,52
2013,12,5,1716,-9,2054,9,VX,N623VA,169,EWR,LAX,371,2454,17,16
2013,11,13,1727,-2,2025,-40,UA,N534UA,418,EWR,SFO,331,2565,17,27
2013,1,6,623,-7,936,-3,UA,N567UA,772,EWR,MIA,171,1085,6,23
2013,1,11,1718,-2,2026,-7,DL,N367NW,1779,LGA,FLL,147,1076,17,18
2013,3,19,1045,11,1425,35,UA,N76254,1735,EWR,LAX,346,2454,10,45
2013,11,7,1311,-4,1507,1,US,N558UW,802,EWR,CLT,96,529,13,11
2013,12,29,1023,3,1237,-5,EV,N13133,4150,EWR,OMA,175,1134,10,23
2013,5,30,1125,-5,1334,-16,EV,N710EV,4990,LGA,MCI,148,1107,11,25
2013,12,17,1854,174,2149,162,B6,N561JB,1117,LGA,TPA,148,1010,18,54
2013,5,3,1056,-4,1230,18,US,N954UW,2124,LGA,BOS,39,184,10,56
2013,8,7,1454,6,1742,-3,UA,N76517,1200,EWR,SAN,333,2425,14,54
2013,4,5,1904,19,2153,3,UA,N24202,1637,EWR,TPA,130,997,19,4
2013,2,12,806,-4,1041,-3,FL,N969AT,346,LGA,ATL,123,762,8,6
2013,7,11,947,42,1047,31,B6,N236JB,1634,JFK,BTV,43,266,9,47
2013,9,16,1953,-7,2129,15,US,N951UW,2162,LGA,BOS,34,184,19,53
2013,1,27,1314,-11,1450,-15,MQ,N737MQ,4475,LGA,RDU,73,431,13,14
2013,10,28,1301,2,1459,-13,EV,N717EV,5207,LGA,CLT,85,544,13,1
2013,11,23,1915,49,2041,54,EV,N13958,4131,EWR,RIC,63,277,19,15
2013,2,14,1317,-8,1502,-3,MQ,N739MQ,4475,LGA,RDU,72,431,13,17
2013,7,9,1302,2,1541,-14,VX,N853VA,411,JFK,LAX,311,2475,13,2
2013,10,5,724,-6,910,-17,DL,N355NB,831,LGA,DTW,86,502,7,24
2013,5,12,1633,-6,1934,4,B6,N804JB,547,EWR,PBI,146,1023,16,33
2013,4,24,650,-10,925,5,MQ,N722MQ,4534,LGA,XNA,189,1147,6,50
2013,12,14,853,18,1018,14,EV,N14542,4409,EWR,RIC,55,277,8,53
2013,4,15,630,0,758,-6,B6,N337JB,905,JFK,ORD,127,740,6,30
2013,6,6,1409,-6,1608,-11,B6,N353JB,1275,JFK,CHS,96,636,14,9
2013,12,13,947,0,1427,-3,B6,N638JB,403,JFK,SJU,194,1598,9,47
2013,4,3,2058,37,2225,26,UA,N16701,1139,EWR,CLE,62,404,20,58
2013,3,18,1543,8,1652,2,WN,N797MX,142,EWR,MDW,113,711,15,43
2013,11,10,634,0,913,-14,UA,N77520,1677,EWR,MCO,137,937,6,34
